id	corpus	sentence	token	complexity
3TC2K6WK9G22F5KH3MVA7BJ0ASW82Q	biomed	The high SNP frequency (0.312%; 295 SNP in 94.492 kbp) in CAST genes may lead to a higher rate of false positives using DNA microarrays or quantitative real-time PCR assays, most of which are based on B6 sequence.	rate	0.17307692307692307
3APP19WN71E5QL909MJ1P1HAEGAG6U	biomed	In fact, levels of PBS-soluble Aβ40 and Aβ42 in the 6 mo + 3 mo and 6 mo + 6 mo treated cohorts were most similar to that of the 9 mo untreated cohort, suggesting that age, as opposed to synthetic rate (which would be negligible in the treated animals), may determine the fraction of PBS-soluble Aβ in these animals.	rate	0.26249999999999996
3I7KR83SNADXAQ7HXK7S7305BYU9KW	biomed	The morbidity in those who survive is high, and many patients survive with chronic respiratory insufficiency, cognitive and neuromotor deficits, and hearing loss as a result of necessary intensive interventions and associated structural and irreversible developmental abnormalities [8-11].	deficits	0.16666666666666669
3WJGKMRWVI9RUI8AHNVW5G6NXA5DC9	biomed	Moreover, acute dosing does not recapitulate the marked learning deficits produced in rodents [15,16] by chronic exposure to dopamine D2R antagonists [6,7].	deficits	0.265625
3KLL7H3EGD1457JCU09RMT9AAA6VHT	biomed	These data suggest that deficits in RanBP2 and parkin may share (patho) physiological pathways and support a multifaceted role of RanBP2.	deficits	0.35416666666666663
34R0BODSP1ZBN3DVY8J8XSIY55FE5Q	biomed	Homozygous Cln3Δex7/8 knock-in mice exhibit a progressive JNCL-like disease, with perinatal onset of subunit c deposition in many cell types and later onset of neuronal dysfunction and behavioral deficits [12].	deficits	0.381578947368421
3SZYX62S5G0QEOYLB052RIQHJIH571	biomed	These deficits are likely due to impaired muscle strength in the PGC-1α−/− mice, but contributions by peripheral or central nervous system determinants (or both) could be contributory.	deficits	0.4464285714285714
3FW4EL5A3LORTQISN5M9XK6XOTW22B	biomed	There are also no published reports of the crystallization of this enzyme.	reports	0.28260869565217395
3FCO4VKOZ4DQA7REM1Y5VCWUWBG7E4	biomed	Previous reports suggested that the SAM domain is a protein-protein interaction module.	reports	0.3571428571428571
3VP28W7DUNK10VXG07AU4EATI57FZL	biomed	There was no impairment in the grip strength and wire suspension test in ADAM11-deficient mice.	strength	0.375
3DWGDA5POF4T1WYYSB66U6T3TKJ1V7	biomed	This classification of alleles as either causative or null currently defines what we refer to as a “monoallelic” paradigm of XPD disease.	classification	0.23333333333333334
3X52SWXE0X5Q3O81YI0MX4V84Q6CWC	biomed	Early support for this hypothesis came from genetic studies linking early-onset AD to mutations in the amyloid precursor protein (APP), from which Aβ is derived, and presenilins 1 and 2, which are interchangeable components of a endoprotease complex that releases Aβ from APP (for review see [2,3]).	review	0.18333333333333335
3IV1AEQ4DRD2L1IPA7126S5HC3C8J7	biomed	Other molecules that bind PS with varying specificity are the lectin-like oxidized low-density lipoprotein receptor-1 (LOX-1) and the scavenger receptors CD36 and CD68 (for review see [5] and references therein).	review	0.23333333333333334
3CMIQF80GNQW3A3ECIODJFLCK3JQ6Z	biomed	[1,2] for review].	review	0.2934782608695652
3MYASTQBG7BVOJITM5WRPLV41P6DQE	biomed	In addition to colorectal neoplams, these individuals can develop extracolonic symptoms, among which are upper gastrointestinal tract polyps, congenital hypertrophy of the retinal pigment epithelium, desmoid tumors, disorders of the maxillary and skeletal bones, and dental abnormalities [6], suggesting the importance of APC gene functions in these organ systems.	organ	0.16666666666666669
3G4VVJO6PZGI2DNOE93PTT0KG2CPK7	biomed	However expression of the RFP reporter could not be detected in any organ of adult mice nor in embryos (data not shown).	organ	0.17105263157894735
32CAVSKPCEPTOH9YNLW1YKRKFD41UC	biomed	Histological evaluation of cryosections revealed an enlargement of scala media with a large bulging of Reissner's membrane and an apparent degeneration of the organ of Corti, as described earlier [14].	organ	0.22058823529411764
3YCT0L9OMM9GNBOJ33ZZGQMZXHOSNV	biomed	Abnormal lysosomal storage bodies and large vacuoles have been found in skin and conjuctival biopsies using electron-microscopy and, prior to gene identification, served as the only means of diagnosis [3-5].	means	0.175
3S8APUMBJXJ5IXU0UTURIW3QR2GFBA	biomed	In other cell types where Rb may promote differentiation directly, such as muscle and bone, it seems to do so through E2f-independent means by potentiating tissue-specific transcription factors (Figure 1B) [30–33].	means	0.175
3S1L4CQSFX50ZNP8OFUVNLJK9K1FAL	biomed	Given that neuronal circuits underlying odor discrimination, as well as olfactory memory, rely on properties of fast excitatory neurotransmission mediated by α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate receptors (AMPARs), we sought to alter, by genetic means, the specific functional contribution of α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate (AMPA) channels containing the dominant subunit GluR-B.	means	0.25
3L60IFZKF3IZN6OSPBSN7SI12VWHHQ	biomed	The experimental conditions used for real-time PCR can be found in Additional data file 2.	data	0.16666666666666669
3D5G8J4N5A4UAGA7UUQG0CCYL42TV2	biomed	At present our data must be considered preliminary because the interactions have not been confirmed by any other approach.	data	0.1764705882352941
33P2GD6NRNSQPWP0VWVKKKYTUB2HKU	biomed	Although we found Elovl2 to have a cone-enriched pattern of expression (see Figure 1), in situ hybridization analysis of Fabp7 failed to show a signal in wild-type or mutant retina (unpublished data).	data	0.18333333333333335
3QE4DGPGBRBRBY5MQYQMS3XWIPZ4GS	biomed	However, there is no evidence showing that NT-3 mRNA or protein expressed in the ventral spinal cord is exclusively from motor neurons, and there are no available data indicating that in islet2DTA mice, NT-3 expression in the ventral spinal cord is abolished (Yang et al. 2001; Pun et al. 2002).	data	0.2777777777777778
3WA2XVDZEMH767D93RTDPYWY11OE66	biomed	A breakthrough in the availability of spectrally distinct autofluorescent proteins came with the cloning of six anthozoan fluorescent proteins all having 20-30% identity to wtGFP [12].	cloning	0.16666666666666669
34XASH8KLQMDS1NRZLG586SO57CMPE	biomed	The study was performed as follows: CYW, PY, JDS and HA contributed to the molecular cloning part of the manuscript.	cloning	0.2941176470588235
302U8RURJZ1WF35NXY44RD66WLIVN3	biomed	Positional cloning identifies the mon gene as the zebrafish ortholog of mammalian transcriptional intermediary factor 1γ (TIF1γ), a member of the TIF1 family of transcriptional coactivators and corepressors (Le Douarin et al. 1995; Friedman et al. 1996; Kim et al. 1996; Venturini et al. 1999; Peng et al. 2002).	cloning	0.3571428571428571
3ZQA3IO31BRYBCP1RZKSZEZVXRGO1M	biomed	Positional cloning also permitted the identification of the Tas2r responsible for the majority of variance of phenylthiocarbamide (PTC) taste sensitivity in humans [18].	cloning	0.4342105263157895
34OWYT6U3WH64VHTXHMGUNLSJU59IL	biomed	In addition, we observed a resulting decrease in ureteric tip density, reduced kidney size and altered morphology of the ureteric tree in mutants, indicating a role for canonical Wnt signaling in branching morphogenesis of the ureteric bud.	tree	0.30000000000000004
3M4KL7H8KVN8M6JXR3YYIED4CRM61F	biomed	Does activity-dependent neuronal competition [37] contribute to increased representation of the olfactory receptors that respond to common environmental odorants?	Does	0.16666666666666669
3PEG1BH7AERGYJMEV4LOY9VVZY2BKD	biomed	Second, mitochondrial respiratory capacity is modestly but significantly altered in skeletal muscle and liver of PGC-1α−/− mice.	capacity	0.28846153846153844
3SD15I2WD2U4W9XCE7CH67S1AB1638	biomed	Several lines of evidence, based on the results of overexpression studies, indicate that PGC-1α is sufficient to promote mitochondrial biogenesis and regulate mitochondrial respiratory capacity.	capacity	0.2954545454545454
30U1YOGZGAW71ZX6E9LWKLA5JDRDS3	biomed	In this report, we generated targeted mutations of Pygo1 and Pygo2 to determine their functions, with a particular interest in the contributions of these genes to canonical Wnt signaling during kidney development.	kidney	0.16666666666666669
38LRF35D5LWPYKNDAPAKMD6HDXO3UC	biomed	We would predict these genes to show greater changes in expression level in a developing kidney with a more complete removal of canonical Wnt signaling.	kidney	0.203125
31MBOZ6PAORASUW2U4TKOTES6J8CLP	biomed	In mammals, cadmium tends to accumulate in the kidney and liver as a cadmium-metallothionein complex that has an extremely slow turnover (75,76).	kidney	0.21052631578947367
3XAOZ9UYRZR1WO2H6CCWOJUVCTX1Q8	biomed	Immunostaining of kidney shows that AQP2-F204V does not efficiently transport water, because it fails to localize to the apical cell surface after dDAVP treatment.	kidney	0.2375
3M4KL7H8KVN8M6JXR3YYIED4CRS16G	biomed	There was thinning of the kidney as measured from renal capsule to renal pelvis.	kidney	0.3529411764705882
3WYZV0QBFJDMIJLLUN0DO33XV7IBX3	biomed	Therefore it appears that GFP variant reporters are more versatile with respect to their application in mice.	respect	0.16666666666666669
3R15W654VDTEMV6LZMUF8Y39AY3QL2	biomed	Females and males share nearly identical genetic information, but vary widely with respect to disease susceptibility [1,2].	respect	0.2
3DWNFENNE3V120VNY4BPPGPCAHLJ4G	biomed	From the characterization studies completed thus far, the null mutation mouse accurately represents a model of classic MSUD and appears to be a faithful model of the human disease with respect to several biochemical phenotypes [1].	respect	0.21052631578947367
3BKZLF990ZZYMUDKI1J52655JDCQYZ	biomed	Anterior epithelial staining in 5 wk old alphaA/BKO (Figure 3A) and 5 wk old wild type lenses were similar (Figure 3K) with respect to nuclear staining with SYTOX green.	respect	0.21153846153846156
3MDKGGG61QN9VQV6TMI8OKWZ4AJ6TU	biomed	One type of stress response is triggered by heavy metals, such as zinc, copper and cadmium (for convenience, the terms zinc, copper and cadmium are also used here to denote Zn2+, Cu2+ and Cd2+, respectively).	terms	0.16666666666666669
3O2Y2UIUCQU6B0YU067KHZMGEXMKFY	biomed	In classical terms, they are QTL which modify the expressivity of growth and obesity in HG mice [18].	terms	0.25
3NBFJK3IOHIVFRF49I5V6131ZG4GOJ	biomed	LCAD−/− mice show more spontaneous deaths and gestational losses than the other deficiencies [21].	deaths	0.16666666666666669
375VSR8FVW9Y3L2PR2AOL3OCLTIZR0	biomed	In a recent in vitro study [43], mouse embryonic fibroblasts (MEFs) from Dhcr7-/- embryos, grown in lipid-depleted culture and transiently treated with cyclodextrin, showed no affect on Shh processing.	processing	0.16666666666666669
324N5FAHSXBV7XKK0LCOZLP22RBKVN	biomed	Although these findings demonstrate that Apcs is not implicated in the processing of autoantigens, as it had previously been suggested, they indicate that Apcs might still play an important protective role in lupus nephritis.	processing	0.1923076923076923
3YCT0L9OMM9GNBOJ33ZZGQMZXHTNSV	biomed	Alternatively, or simultaneously, battenin deficiency may impact mitochondrial function upstream of turnover, affecting mitochondrial biogenesis and/or altered transport and processing of mitochondrial proteins.	processing	0.234375
30Y6N4AHYPWV0KXTZKLRUB59XB8DRF	biomed	Indeed, CLN3 overexpression in HEK-293 cells altered lysosomal pH and cathepsin D processing [17], and lysosomal pH homeostasis is disrupted in JNCL [10,15].	processing	0.3571428571428571
3OWZNK3RYLP0D2RU6PWF331P7JNU2R	biomed	Family history [1] is the strongest risk factor for cardiovascular diseases (CVD).	risk	0.16666666666666669
3B286OTISEHG4PB475LG2JBC2RCAJD	biomed	Inherited inter-individual variation in the function of these genes plays a role in determining risk for BC [4-6].	risk	0.21875
3CVBMEMMXBG2UHIGC26BGFT7OR87HK	biomed	A biomarker combining polymorphisms that affect regulation with those that affect function of antioxidant and DNA repair genes is likely to be the most accurate for identifying individuals at risk for BC.	risk	0.23333333333333334
385MDVINFCFDB2E78AH8K883UAKJW2	biomed	The purpose of this study was to evaluate the two inbred strains of mice for prothrombotic risk, utilizing a ferric chloride vascular injury model, tail bleeding assay, and measures of coagulation and fibrinolysis.	risk	0.2361111111111111
3HY86PZXPYICZLCCXLHWU25HTPFE1D	biomed	Identifying such loci allows screening for individuals with an increased risk of developing glaucoma [11].	risk	0.28260869565217395
3UL5XDRDNCJUE234L5X85IMCU2H58I	biomed	In our opinion, it seems unlikely that amyloid deposits in human brain would be inherently any less stable than those formed in mouse brain.	opinion	0.17045454545454547
3DA79LNS59VAY78OAKKAHHKFUJGT3A	biomed	The Gdf5-Cre system provides a new method for restricting gene expression or inactivation primarily to articular regions, thus avoiding the pleiotropic functions of many genes in other tissues.	method	0.23076923076923078
3VW0145YLYCH6QKT48BLBA6CW86MJE	biomed	While similarity-based genome annotation is a good initial method to identify genes and predict their function, in some cases it can be misleading, as genes of similar sequence can carry out different functions and be expressed in different tissues (for example, the sugar transporter gene family [7]).	method	0.36363636363636365
3BAWBGQGYLZ7CID0HRNFVGKGW6DV7S	biomed	These two possibilities could not be differentiated in the methods employed, and were beyond the objectives of the current study.	possibilities	0.17105263157894735
3WRBLBQ2GR8ACANL7X3KG07J1DP0GE	biomed	We have examined nine Bax/NT-3 double KO cases, and often incomplete DiI labeling gives the impression that there are no axons reaching the ventral spinal cord.	impression	0.17105263157894735
3KTCJ4SCVG1AB94PEJ5F7AAQ2R1M15	biomed	To allow for the mechanistic separation of olfactory learning, discrimination, and memory, we exploited a well-known phenomenon of transgenes, which concerns heterogeneous expression among different founder lines and even among genetically identical individuals of a given line.	memory	0.17105263157894735
337F8MIIMZDU0UU1CW1J7BAGB8A04L	biomed	We observed among individual mice a striking variability in olfactory memory performance but not in odor discrimination.	memory	0.19444444444444442
3Z8UJEJOCZDRESZACEFTQHJ30C939G	biomed	The contribution of the hippocampus to olfactory memory is presently controversial [2,13–18], but is deemed unlikely for simple olfactory discrimination tasks [9,19].	memory	0.2
3X55NP42EOGC6FFHT3BQC7JI5GR3PB	biomed	We employed gene-targeted and transgenic mice with region-specific expression to demonstrate that a change in GluR-B-mediated properties of AMPA channels in αCaMKII-expressing neurons of mouse forebrain, including olfactory bulb mitral and granule cells, enhances olfactory discrimination and learning but impairs olfactory memory.	memory	0.28846153846153844
32TMVRKDGNYCIJZ470EY0QGYU6S48I	biomed	The subsequent transgene-driven re-introduction of GluR-B, specifically in piriform cortex and hippocampus, reversed the Cre-induced loss of GluR-B and partially rescued the odor memory deficit, but left unaltered the enhanced olfactory discrimination.	memory	0.3666666666666667
367O8HRHKG8U13EDLYK3HHGZ60Z4SI	biomed	Nonetheless, the role of microglia in both the human condition and the mouse models is poorly understood, and differences in microglial reactivity between the two could lead to significantly faster amyloid clearance in the brains of patients with AD than we observe in the tet-off APP mice.	brains	0.17105263157894735
3CIS7GGG65JS8I3AZ9RG54AE4MEEUE	biomed	We biochemically measured the amount of aggregated Aβ in the brains of our mice before and after transgene suppression using filter trap analysis of cortical tissue from each animal.	brains	0.1764705882352941
3IH9TRB0FBZOFQEYT47NFH39LIN1IA	biomed	Fourth, control of body fat mass is abnormal in the PGC-1α−/− mice.	control	0.171875
379OL9DBSSESUVWY1Z8JGBFG9D39YR	biomed	The differentiation of sensory neurons of dorsal root ganglia (DRG) has been studied extensively with respect to inductive events that specify neuronal fate [2,3], as well as the involvement of late target-derived neurotrophic factors in the control of neuronal survival [4].	control	0.234375
3UOMW19E6D6WQ5TH2HDD74IVKT85CU	biomed	In contrast, centric domains showed an intensity and shape similar to control cells, suggesting that they remain unaffected by p150CAF-1 depletion (Figure 4C and 4D).	control	0.265625
3XEDXEGFX3OFEWJ4XOOZESZC8U60KH	biomed	Pendrin-expressing surface epithelial cells in the spiral prominence region are located in an area where basal cells, which are interconnected by tight junctions, form additional tight junctions with surface epithelial cells [29].	form	0.171875
3YLTXLH3DF6R0NMG8O0SG1KSOL8HPV	biomed	Because of the phenotypic similarities of the rescue mice to the human patients, these genetically engineered mice represent a useful small animal model of the intermediate form of MSUD.	form	0.20454545454545453
35NNO802AVWRTXLNYR5LCOGCOJMINT	biomed	An attractive alternative, favored by Davies et al [26], is that the association of RAD51–BRCA2 is required to maintain RAD51 in a form that is in a state of 'readiness' (Fig. 2a).	form	0.21052631578947367
3H5TOKO3D9JPE5GGELH0GCK7OB246W	biomed	However, we observed that the insulin-sensitive phenotype of the female PGC-1α−/− mice occurred in the context of normal weight gain with high-fat diet.	context	0.171875
3IVEC1GSLPZKA1Y4BMSNRII9YY51JH	biomed	One possibility would be a scenario in which incorporation of H3.1 into chromatin is required for the proper nuclear organization of constitutive heterochromatin in an embryonic context.	context	0.25
3CESM1J3EI31N7Z0ORNJB43Y8416WK	biomed	The Pygo1/2 mutants also showed an expansion of the zone of thickened mesenchyme that caps the ureteric bud.	zone	0.171875
3JUDR1D0D6R8L9KDPGCAT2404YI2QV	biomed	Neurons that are generated prenatally in the proliferative ventricular layer of the neopallial cortex subsequently migrate through the intermediate zone to form the different cortical cell layers in a declining inside-out gradient of cell maturation.	zone	0.234375
309D674SHZLYFLAQ3R4QAQINUPUCB2	biomed	We note that several apparently highly expressed olfactory receptors (gene A, this study, and MOR10 and MOR28 [36]) are expressed in zone 4 of the olfactory epithelium.	zone	0.23529411764705882
3P458N04Q1HSU6LPBU72NA0T114X2M	biomed	Our phenotypic analysis focused on the kidney, which showed altered branching morphogenesis of the ureteric bud, and expansion of the zone of condensed mesenchyme surrounding the ureteric bud, yet relatively normal nephron formation, as measured by histology, confocal analysis, in situ hybridization and microarray analysis.	zone	0.31818181818181823
367O8HRHKG8U13EDLYK3HHGZ60YS45	biomed	RanBP2 itself was also found to exhibit SUMO1 E3 ligase activity [17], supporting a direct link between RanBP2-mediated SUMO-1 substrate modification and relocation of SUMO-1 modified cytosolic substrates (e.g., RanGAP) to the cytosolic face of the nuclear pore complex (NPC) [18].	link	0.171875
3D1TUISJWI04ON5WVSH7QJ86WFEUIW	biomed	Thus, misfolding, retention in the ER, and failure to translocate in response to dDAVP were proposed as the mechanism for autosomal recessive NDI.	failure	0.171875
3LEG2HW4UFNBUKU4B01GH30MXW32FV	biomed	These Dhcr7 knockout mice are models for human SLOS, especially the more severely affected patients, since early postnatal lethality with respiratory failure has been reported in severe SLOS cases [4,5].	failure	0.20588235294117646
3TD33TP5DL2AM6DSJD8Z4VSZUM3ABS	biomed	One possible explanation of these unexpected results is a failure of the gene targeting to eliminate functioning of the Pygo1 and Pygo2 genes.	failure	0.20588235294117646
3AC6MFV69KILEROMVXYU7ZM6YLDHZG	biomed	Intrauterine growth retardation (IUGR) followed by postnatal failure to thrive is a universally observed phenotype in SLOS patients [2,18].	failure	0.359375
3XUY87HIVPE77YQE75ODR2YT03UMMD	biomed	Expression of pendrin mRNA in the inner ear has been found in several places including the cochlea, the vestibular labyrinth and the endolymphatic sac [8].	places	0.17307692307692307
3RQVKZ7ZRKJYFRFYTH34TBN5Z8K72W	biomed	The developing gray matter of the rat embryonic spinal cord exhibited primarily nuclear localization of Annexin A11, while immunoreactivity was lost from the nuclei in the adult spinal cord [26].	rat	0.17307692307692307
373L46LKP76MG2KQJWY5WXE873BJK6	biomed	In a recent paper, Mangrivite et al. showed that the apical sorting of rat SPNT in polarized renal epithelial cells was independent of N-glycosylation [45].	rat	0.35
3S8A4GJRD33O8IZVYHINP2KK1VT6V4	biomed	Transcription of Ndrg1 and/or its human ortholog is induced by different physiological and cell stress conditions, such as androgens, nickel compounds, DNA damage and hypoxia (37–40,52,53).	nickel	0.17307692307692307
363A7XIFV4MPVKBYOUZZ57M6XEOVAO	biomed	Although Ndrg1 and especially its human ortholog have been quite intensely studied, its function remains unclear; however, the induction by stimuli like nickel and hypoxia suggests an involvement in the cell stress response.	nickel	0.21666666666666667
3IV1AEQ4DRD2L1IPA7126S5HC3CJ8I	biomed	Consequently, our data, and data from other studies, suggest that the complete lack of D2Rs in the olfactory bulb does not prevent transduction of olfactory stimuli; rather it affects the ability to habituate, or tune, olfactory nerve activity associated with repeatedly encountered concentrations of chemical stimuli [32].	bulb	0.175
3O0M2G5VC62CWOIECSKC0MB9EC4946	biomed	The different times of embryonic lethality suggested that the first reported Capn4-/- mice [31] were targeted with a hypomorphic mutation, which retained some small level of calpain activity, allowing for their survival to mid-gestation, while the second reported Capn4-/- mice [32] represented a true null mutation.	times	0.175
3OCZWXS7ZO7PT9NNFU6CAN8IE2LL5P	biomed	This study improved on past models by including over 300 animals (three times the size of previous studies) of both sexes, allowing for the incorporation of sex-specific effects on underlying genetic regulation.	times	0.175
3126F2F5F83FGDVEINSMVYNFW5GEPC	biomed	This production of different cell types at different times appears to derive from differences in the intrinsic properties of progenitor cells involved in the transcription or chromatin modification.	times	0.21875
3KTCJ4SCVG1AB94PEJ5F7AAQ2SZM15	biomed	Increased bleeding or rebleeding times have not been reported in any of the Plg network targeted mice.	times	0.2368421052631579
375VSR8FVW9Y3L2PR2AOL3OCLTDRZN	biomed	The variability of deafness in Pendred syndrome and the observation that deafness is sometimes late in onset suggest that pendrin dysfunction may not be the direct cause of deafness.	onset	0.175
3J9L0X0VDFMO5Q1YMYQVVEU0Y58W9K	biomed	In support of this, the expression of the human C-reactive protein, an acute-phase protein closely related to Apcs, has been shown to delay the onset and severity of lupus nephritis in the NZB/W strain by preventing the deposition of immune complexes in the renal cortex (Szalai et al. 2003).	onset	0.3125
33N1S8XHHMLAAG38T8V9FC6ZHVJ1Z1	biomed	Over a decade ago the amyloid cascade hypothesis predicted that increased levels of amyloid-β (Aβ) peptide lead to secondary pathologies that ultimately culminate in the onset of Alzheimer disease (AD) [1].	onset	0.34375
3XJOUITW8UR258EQ8VW6UPDQ4BPQT5	biomed	Moreover, the observed transcriptional shift in ETS signaling is paired with the onset of appropriate regulation of neuronal subtype specification and establishment of axonal projections into the target area.	onset	0.453125
389A2A304OIXVY7G5B71Q9M43MP0CY	biomed	Previously, normal motor neuron innervation was rescued in NT-3 KO animals by over-expressing NT-3 selectively in their muscles (Wright et al. 1997).	muscles	0.175
3K2CEDRACB1BKTGYG2PPDGTLUAXTMQ	biomed	The former motif is thought to be involved in protein-protein interactions in chromatin [7], and the latter is a feature of chromatin-remodelling proteins, and the presence of disease-causing mutations indicates the functional importance of these domains.	feature	0.175
3NSCTNUR2ZN8XQWJI3HM19S7KQHA5R	biomed	Our data suggest that the efficiency of micro- and nanovesicle formation is not significantly different in wild type and mutant red blood cells.	efficiency	0.175
3MGHRFQY2LPAY18L13PQN0EN6A6Y03	biomed	The presence of a reduced but detectable amount of protein in the 35–45 kDa range indicates that mutant protein is transported out of the ER, but with greatly reduced efficiency.	efficiency	0.32608695652173914
38Z7YZ2SB32CWUYFEJX2GIBHTV7QIO	biomed	The enhanced sensitivity to cadmium toxicity that we found for mouse embryonic fibroblasts upon a combination of Mtf1 deletion and depletion of glutathione further corroborates the importance of MTF-1 and its target genes as well as reduced glutathione for an efficient anti-cadmium defense.	combination	0.175
3XBYQ44Z6P47P5ACK4VCMEVCSCBTWH	biomed	In addition, the combination of the C-terminal domains, RBD4 and CY (of RanBP2), associates with a subset of G protein-coupled receptors, the red/green opsin, expressed in photosensory neurons and enhances opsin functional production [6,7], while the interaction of the KBD of RanBP2 with a subset of the conventional microtubule-based motor proteins, the kinesins, KIF5B and KIF5C, occurs selectively in the central nervous system (CNS) [13].	combination	0.26086956521739135
3M0556243SK7J6JXXJZ09R3K8RUFNZ	biomed	Since the emission profiles of ECFP and EYFP are the least overlapping of all the usable GFP variants, these ECFP and EYFP currently represent the best combination for co-visualization and for use in multi-spectral double-tagged transgenic, chimeric and/or in vivo FRET experiments (reviewed in [16]).	combination	0.28125
31J7RYECZLQQ5RM4E7407XV12MBL12	biomed	In a third model, there would be a limiting quantity of transcription factors - the cell might contain a single transcriptional 'machine' that is capable of accommodating the promoter of only one olfactory receptor gene, similar to the expression site body used by African trypanosomes to ensure singular expression of only one set of variant surface glycoprotein genes [22].	machine	0.175
3TC2K6WK9G22F5KH3MVA7BJ0ASQ28E	biomed	These models are consistent with the ability of BMP2 to both increase PKA activity and induce expression of Sox6 in tissue culture cells (Lee and Chuong 1997; Fernandez-Lloris et al. 2003).	culture	0.175
30P8I9JKOILSPEZHTY8IXW6K50I5VN	biomed	It should also be stressed that Capn4-/- ES and MEF cells from the presumptive hypomorphic allele can be maintained in culture despite an apparent lack of calpain activity, as assessed by casein zymography or by the appearance of characteristic spectrin breakdown products.	culture	0.19444444444444442
31KPKEKW4ADELTFARBB6FPGML0S0BS	biomed	In this context, both genetic linkage studies in spontaneous lupus-prone models and synthetic murine models of autoimmunity generated by targeted disruption of specific genes modulating the immune system have widely been used to investigate the complexity of SLE.	complexity	0.175
32CXT5U14G3BZHTJM65GDUESTJF8U8	biomed	KS conducted much of the characterization of the intermediate MSUD model.	characterization	0.175
3EAWOID6MTXTU7DGWS26G1ATOS80VY	biomed	This report describes the generation and characterization of these murine models of MSUD.	characterization	0.21052631578947367
3BFNCI9LYKQN09BHXHH9CLSX5MK737	biomed	Molecular cloning and characterization of murine Acdp gene family are essential for study of this novel gene family in animal model, e.g. for generation of knockout or transgenic models; 3).	characterization	0.234375
3YD0MU1NC21NKUA26WWJZT63BWCA76	biomed	While this work was in progress, both Li et al. [31] and Kunisaki et al. [32] also reported the generation and phenotypic characterization of Ptdsr-knockout mice.	characterization	0.30000000000000004
36MUZ9VAE626RGSODE1RV46QIMIED3	biomed	Histological characterization of double transgenic (CaMKIIα-tTA × tet-APPswe/ind) mice revealed early-onset amyloid formation in all four new lines.	characterization	0.4375
3AFT28WXLF29BILZZ65YRDGHETWIOD	biomed	All authors read and approved the final manuscript.	authors	0.175
30P8I9JKOILSPEZHTY8IXW6K50NV5I	biomed	All authors contributed to composing and editing the manuscript and have read and approved the final version.	authors	0.28260869565217395
3SBNLSTU6U542BJK91F4GE786SRDZ8	biomed	Mice with or without intact dopamine D2R-mediated signaling displayed similar decreases in latencies to retrieve unhidden food pellets (Fig. 1) and learned to dig for food buried in unscented sand (Fig. 2).	pellets	0.175
3YGYP1364194MWO6OEZUQGH3BF4RN5	biomed	The second phase involves the attachment of salience to external stimuli (discriminative stimuli) that signal whether the delivery of a primary reinforcer will or will not occur based on some emitted behavior (e.g. a rodent lever presses for food pellets only when a stimulus light is illuminated in an operant chamber).	pellets	0.25
3P520RYKCH6SCZAHO8YD1A41RU7U5N	biomed	Function and expression of other K+ channels has been shown to be controlled by the cytosolic pH and free radicals, which encode the metabolic state of the cell [39].	state	0.1764705882352941
3HKIF5DF6YXS84BY7TMD9B8C4IBG90	biomed	In retrospect, it seems likely that the latter line represents a hypomorphic state, rather than a true null.	state	0.2875
3OCZWXS7ZO7PT9NNFU6CAN8IE2M5LA	biomed	In contrast, microglia surrounding amyloid plaques in human brain show a much higher state of activation with greater expression of complement receptor [40].	state	0.32499999999999996
32204AGAABCLNATH55A5MS60NULGHQ	biomed	This is in agreement with results from a recent study of RA in women, which similarly indicates that previous experience of pregnancy does not negatively affect the incidence or severity of RA later in life [8].	experience	0.1764705882352941
3TL87MO8CMPHV6GCL6JLWZZV3WZFL2	biomed	HO, KO and BMD contributed their experience gained from studies of serine-carboxyl peptidases and the design of their inhibitors, aimed at analysis of substrate-enzyme interactions and enzyme specificity.	experience	0.3125
3THR0FZ95PTB1JT5K92BJT89VXQLOU	biomed	The next step will be to identify polymorphisms that affect regulation of XRCC1, ERCC5, GSTP1, SOD1, and GPX1 by CEBPG.	step	0.1764705882352941
3NKW03WTLM7UXPIK301HH9KP857QWV	biomed	One possibility for TRIP13′s role in recombination is that it is directly involved in a step specific to resolution of NCO recombination intermediates.	step	0.18333333333333335
3MDKGGG61QN9VQV6TMI8OKWZ4AD6TO	biomed	The earliest step of limb development in which BMP signaling has been implicated is the establishment of the anterior-posterior limb axis.	step	0.26249999999999996
3X7837UUADYFHNZ1HS44ME9Q68M6JJ	biomed	As an initial step, growth and carcass composition QTL were identified in a cross between CAST/EiJ (CAST) and HG [24].	step	0.26388888888888884
32XN26MTXZJQY21MIO00TSCRXUB0LK	biomed	There are four straight-chain acyl-CoA dehydrogenases involved in the initial step.	step	0.28125
3X2LT8FDHWIORLIOH6KHVIZPE0JW8Q	biomed	Somewhat paradoxically, several studies further demonstrate that treatment with anti-inflammatory drugs to reduce microglial activation actually lowers amyloid load in APP transgenic mice, suggesting a role for mouse microglia in the formation and maintenance of amyloid aggregates [41–43].	drugs	0.1764705882352941
