id	corpus	sentence	token	complexity
3TKXBROM5TAVA7U2JTDTJHZVF0FIJP	biomed	Similar conclusions may apply to other gene-targeted animals carrying mutations of genes mapped in the 129-derived susceptibility allele on Chromosome 7 (O'Keefe et al. 1996, 1999).	susceptibility allele	0.5294117647058824
3P7RGTLO6EDBF9HMPQLS3YBPHHAKAM	biomed	These data also demonstrate that genome-wide SNP assay can facilitate rapid detection of structural genomic mutations that may underlie disease.	genomic mutations	0.5294117647058824
33CLA8O0MIBSY4BPQQGHIB8U9PHFRN	biomed	To protect themselves from free radical damage, intermediate cells generate glutathione and melanin pigment [34-37].	melanin pigment	0.53125
3NSCTNUR2ZN8XQWJI3HM19S7KRFA5R	biomed	Both PGC-1α-deficient lines exhibit cold intolerance, reduced hepatocyte respiration rates, and neurologic lesions.	neurologic lesions	0.53125
38RHULDV9YFHGRU1QSW887T3HWOIWK	biomed	This subset of pluripotent neural crest stem cells forms in the dorsal aspect of the neural tube at the level of the mid-otic placode to the third somite [1].	neural tube	0.53125
3B286OTISEHG4PB475LG2JBC2SAAJD	biomed	It is not likely that merely the concentration of these components explains the increased rebleeding time and reduced arterial occlusion time in the A/J mice.	occlusion time	0.5333333333333333
3LOJFQ4BOXF9DGKY90CUTZJV2K7DKH	biomed	The genes may interact with components in the Plg network and modulate arterial occlusion time.	occlusion time	0.6428571428571429
3T8DUCXY0N6WD9X4RTLK8UN1UCJT9M	biomed	The defining feature of all PAX proteins is the presence of a 128 amino acid DNA-binding paired domain that has been highly conserved over evolution [1].	paired domain	0.5333333333333333
3RDTX9JRTY19FB0XEQIJ3YVJ5FS97Q	biomed	In addition, we could not detect full-length or smaller PGC-1α proteins by Western blotting.	Western blotting	0.5333333333333333
3Q9SPIIRWJM2A9B3E44VR95K4OJAW8	biomed	Olfactory receptors were originally identified in an elegant experiment based on the hypothesis that they would be seven-transmembrane-domain proteins encoded by a large, diverse gene family whose expression is restricted to the olfactory epithelium [3].	Olfactory receptors	0.5357142857142857
3X7837UUADYFHNZ1HS44ME9Q69K6JJ	biomed	Polymorphisms and mutations in coagulation factors, fibrinolytic factors, platelet surface receptors, methylenetetrahydrofalate reductase, endothelial nitric oxide synthase, and antioxidant enzymes have been implicated as genetic determinants of susceptibility to thrombosis [6,7].	antioxidant enzymes	0.5357142857142857
3EFNPKWBMSO9IYBXCIW0X6IAX9C030	biomed	Finally, RanBP2 appears to join other nucleoporins, such as Nup96 [58], in novel physiological functions that are vital for complex organisms and that were not anticipated from cell-based studies.	physiological functions	0.5394736842105263
30UZJB2POHC8D5XY9O2CE1E1EHN53Q	biomed	To determine the physiological functions of ADAM11, we generated and analysed Adam11 gene-targeted mice.	physiological functions	0.5416666666666666
3NQUW096N688UWPZIKJTM3DK0ZX9LZ	biomed	Elimination of TrkA receptor signaling in Bax mutant mice perturbs establishment of peripheral projections of cutaneous afferents, whereas establishment of central projections does not appear to be affected [8].	receptor signaling	0.5416666666666666
3TFJJUELSHP4R8AUKYBF9XFJ0K92CK	biomed	Lastly, forced expression of PGC-1α in skeletal muscle of transgenic mice triggers mitochondrial proliferation and the formation of mitochondrial-rich type I, oxidative (“slow-twitch”) muscle fibers [17].	mitochondrial proliferation	0.5416666666666666
33NKDW9FFXI5SODR8NW8ZN9FDT9XCP	biomed	Whereas annexin A2 is tightly associated with endosomes and may have functions in membrane fusion and the endosomal pathway, annexin A7 distributes with plasma membrane raft domains of different types and densities.	membrane fusion	0.5416666666666666
3EQVJH0T40LPSFFNP59CLBLPDPRHT0	biomed	Neuronal differentiation is a protracted process during which newly generated neurons express distinct cellular and molecular programs at precise times during their maturation: long-distance axon outgrowth, subsequent terminal branching, and finally synaptogenesis.	Neuronal differentiation	0.5416666666666666
3OQQD2WO8I6KPTSDG8L63AI6J3T3IY	biomed	The persistence and stability of amyloid deposits in our system is unexpected given the speed with which Aβ aggregates are cleared in other mouse models of therapeutic intervention.	therapeutic intervention	0.5441176470588235
3M67TQBQQHORYDYVLTU3DPX96NYA9I	biomed	Here we identified mouse mr-s, which is predominantly expressed in retinal photoreceptors and the pineal gland.	pineal gland	0.5441176470588235
37G6BXQPLQL0GPWTI07BV3DP120QEF	biomed	We find that suppression of transgenic APP by more than 95% abruptly halts the progression of amyloid pathology.	transgenic APP	0.5441176470588235
3K1H3NEY7LZ4BUOFJ9RFV7R2V3QGDH	biomed	Previous genomic library screening by identified genomic clones containing the mouse ESG1 gene and seven pseudogenes [17].	genomic clones	0.5441176470588235
3OKP4QVBP2X6DNL3ZZ0D56JWA0TGAF	biomed	Although we have tried to monitor the expression of L-Sox5 or Sox6 in postnatal articular cartilage, and test the phosphorylation state of SOX9 using previously described reagents (Lefebvre et al. 1998; Huang et al. 2000), we have been unable to obtain specific signal at the late postnatal stages required (unpublished data).	articular cartilage	0.5441176470588235
3QGHA0EA0J07TJGVKI4RMKPQM64BW4	biomed	In Gdf5-Cre/Bmpr1afloxP mice, articular cartilage initially forms normally, but subsequently loses expression of several key cartilage markers after birth.	articular cartilage	0.5789473684210527
3UZUVSO3P7V9VAY1Q70UEUTKR13EMG	biomed	Although BMPs were originally isolated on the basis of their ability to induce ectopic bone formation, their presence in articular cartilage and strong effect on cartilage formation has stimulated interest in using them to repair or regenerate cartilage defects in adult animals (Chang et al. 1994; Erlacher et al. 1998; Edwards and Francis-West 2001; Chubinskaya and Kuettner 2003).	articular cartilage	0.6
307L9TDWJYSC3U34DOYY8IEN52N3NE	biomed	Therefore, BMPR1A appears to maintain articular cartilage primarily through inducing expression of key ECM components.	articular cartilage	0.625
3JTPR5MTZSCE9355UUUBVNV3P39K5G	biomed	PHD domains are found in diverse proteins, including transcription factors, and have been implicated in chromatin remodeling and protein-protein interactions [8].	diverse proteins	0.546875
31MCUE39BKM6T2MIQKL3IY5Q4Q13G6	biomed	Genetic disruption of the Dhcr7 results in neonatal lethality [16].	neonatal lethality	0.5476190476190477
3A520CCNWN08T9PCT4AP53YKXKEEAW	biomed	Ablation of Ptdsr function results in neonatal lethality and severe defects in the morphogenesis of several organs.	neonatal lethality	0.5892857142857143
386659BNTLHD8VXIPEIH9D3DZPY109	biomed	We show that expression of a human E2 transgene in the liver of these knockout mice is able to rescue the neonatal lethality.	neonatal lethality	0.6176470588235294
3NKW03WTLM7UXPIK301HH9KP865QWV	biomed	To conditionally inactivate Bmp2 and Bmp4 in the limb, we used a well-characterized transgene in which cre-recombinase is expressed under the control of the Prx1 limb enhancer [32].	limb enhancer	0.55
31ANT7FQN82N7D4XO9REIVFBXM55HX	biomed	BMP activity also plays an indirect role in limb patterning as a key component of a feedback loop between SHH production in the posterior limb bud and fibroblast growth factor production in the overlying apical ectodermal ridge (AER).	factor production	0.55
3ZTE0JGGCESIYFZZ7W9CGAIM1P5OCC	biomed	While our knowledge of the assembly and nature of recombination machinery is extensive, little is known about the disassembly of recombination intermediates, recruitment of DNA replication machinery during recombinational repair, and how the choice between different repair pathways is made.	replication machinery	0.55
3VMV5CHJZ8FBSJKC5ZRU0B9OYPETGD	biomed	Target-derived factors have also been implicated in controlling neuronal maturation of predetermined neurons in Drosophila, in which expression of members of the BMP family in the target region is essential for the induction of mature peptidergic properties in a subpopulation of neurons marked by the coordinate expression of the two transcription factors Apterous and Squeeze [11,12].	predetermined neurons	0.55
3UAU495MIISEK9GZTNUCAG4S8PCOUM	biomed	Although a mechanistic understanding of why a deficiency in cholesterol biosynthesis leads to abnormal embryonic development is lacking, a frequently advanced explanation has been that Shh signaling, involved in early developmental patterning, may be disrupted.	mechanistic understanding	0.55
37Y5RYYI0P5LZ52N59M8ESDXZWVXSJ	biomed	Although such “mosaic” expression is usually undesired, here we took advantage of it by ablating GluR-B via gene-targeted, floxed GluR-B alleles with the help of a transgenic mouse line with variegated Cre expression in forebrain.	mouse line	0.5555555555555556
3URJ6VVYUPNF3BMKEH3UXC6Y9COO4Z	biomed	In general it seems that the nuclear localization of the annexins is actively regulated.	nuclear localization	0.5588235294117647
33QQ60S6ASITHSOGR2S1KF8AAMWU02	biomed	Finally, in a fourth model, transcriptional activity at one stochastically chosen olfactory receptor allele might send negative feedback to repress activity of all other olfactory receptors and/or positive feedback to enhance its own expression.	receptor allele	0.5588235294117647
3HUR21WDDUPIVREW4FEXWE1YGHSYXZ	biomed	Furthermore, null mutations in L-Sox5 or Sox-6 cause lethality at or soon after birth, and no effect on cartilage maintenance has been reported (Smits et al. 2001).	null mutations	0.5588235294117647
3TCFMTM8HEOK450W41MVS1WSWNI12T	biomed	Previously noted chemoattractant action of the embryonic mouse maxillary process on trigeminal ganglion neurons (Lumsden and Davies 1986) is now attributed to NT-3 and brain-derived neurotrophic factor (BDNF) (O'Connor et al. 1999).	maxillary process	0.5588235294117647
3AA88CN98P3CBRFP5WZ86KTWK8DKYW	biomed	Moreover, to delineate the brain areas involved in these distinctive olfactory processes we used transgenic “rescue” of GluR-B ablation, specifically in piriform cortex and hippocampus.	olfactory processes	0.5588235294117647
3Z3R5YC0P3N5EJOHUFLCIQ9CXAEFT0	biomed	This QTL maps to the same chromosomal position as a previously identified QTL for quinine intake, Qui [16,28], indicating that taste is the major factor in regulating quinine aversion.	chromosomal position	0.5588235294117647
30Z7M1Q8UYKRK8FLG1OPDT2YMHG8AR	biomed	We note that several apparently highly expressed olfactory receptors (gene A, this study, and MOR10 and MOR28 [36]) are expressed in zone 4 of the olfactory epithelium.	olfactory receptors	0.5595238095238095
3E9ZFLPWOYSW5RZR0XSUAQ7AQYTXIR	biomed	Exceptions to this stereotyped structure have been described for some human olfactory receptors, but are thought to be rare [25-27].	olfactory receptors	0.5972222222222222
341H3G5YF0EA3RIQXPR917NPC4B0ZX	biomed	Results of our cDNA library screen suggested that some olfactory receptors are expressed at significantly higher levels than others.	olfactory receptors	0.625
3GITHABACYLNIC7L9OKTP89VZONN2N	biomed	Alternatively, the unusual transcriptional regulation of olfactory receptors might ensure that only one splice isoform is expressed per cell (unlikely, but possible if an RNA-based feedback mechanism operates), thus condemning cells expressing these aberrant isoforms to be dysfunctional.	olfactory receptors	0.725
3P888QFVX3UMSG9ICEA70F73546OQH	biomed	In addition to colorectal neoplams, these individuals can develop extracolonic symptoms, among which are upper gastrointestinal tract polyps, congenital hypertrophy of the retinal pigment epithelium, desmoid tumors, disorders of the maxillary and skeletal bones, and dental abnormalities [6], suggesting the importance of APC gene functions in these organ systems.	pigment epithelium	0.5625
3LVTFB9DE5IY03SKOVXZV6Y1EIFGQM	biomed	As well as colorectal polyps, these individuals can develop extracolonic symptoms, among which are upper gastrointestinal tract polyps, congenital hypertrophy of the retinal pigment epithelium, desmoid tumors, disorders of the maxillary and skeletal bones, and dental abnormalities [6].	pigment epithelium	0.6764705882352942
3UL5XDRDNCJUE234L5X85IMCU3F58I	biomed	Clot formation and lysis, which ultimately determine thrombosis, requires platelet aggregation, coagulation, and fibrinolytic functions.	platelet aggregation	0.5657894736842105
3ZICQFRS31I75COG1J4176QBUBTZZN	biomed	We conclude that reduced hepatocyte mitochondrial respiratory capacity, and possibly activation of lipogenic programs, result in hepatocyte triglyceride accumulation in the context of increased hepatic delivery of fatty acids such as occurs with fasting.	triglyceride accumulation	0.5657894736842105
3JTPR5MTZSCE9355UUUBVNV3P38K5F	biomed	Prior to migration onto the diaphragm, they populate the PPF, a wedge-shaped tissue that tapers medially from the lateral body wall to the esophageal mesentery and fuses ventrally with the septum transversum [42].	esophageal mesentery	0.5657894736842105
3XEDXEGFX3OFEWJ4XOOZESZC8VYK0V	biomed	Such contrast enhancement may rest in large part on the particular properties of dendrodendritic synapses between the principal output neurons (mitral cells) and local inhibitory neurons (granule cells) of the olfactory bulb.	olfactory bulb	0.5657894736842105
391JB9X4ZY8CHAQBMTBXCP6PBYZMK8	biomed	Recent electrophysiological data demonstrate that dopamine D2R's are located on glutamatergic terminal axons of olfactory nerves and depress excitatory input of the olfactory nerve to the mitral cells of the olfactory bulb [30,31].	olfactory bulb	0.6447368421052632
3ATYLI1PRT256T55HOQY3EVHR9EOJQ	biomed	Battenin immunostaining in homozygous CbCln3Δex7/8 neuronal precursors is significantly reduced in abundance, but mutant signal also co-localizes with endosomal markers suggesting mutant battenin protein with C-terminal epitopes is trafficked similar to wild-type protein.	neuronal precursors	0.5666666666666667
3OYHVNTV5TY0HDBNZ9QA4TVU6YEOKP	biomed	Strial hyperpigmentation has also been observed in other conditions that are associated with free radical stress, such as acoustic trauma [37].	acoustic trauma	0.5666666666666667
3YGYP1364194MWO6OEZUQGH3BG3NR2	biomed	A second study in Drosophila examined the effects of Pygo mutation on cuticle patterning, midgut constriction, central nervous system, and cardiac development, and concluded that "Pygo is an essential component in the Wg signal transduction pathway".	cuticle patterning	0.5666666666666667
3PUV2Q8SV448KDG43NZ1UW05FQYBDV	biomed	Furthermore, MTF-1 has an essential function during embryogenesis: targeted disruption of Mtf1 results in embryonic lethality around 14 days post coitum due to hepatocyte necrosis (23).	embryonic lethality	0.5666666666666667
3YOAVL4CA0HR2F0RGQEBDAD2TGR4ZH	biomed	However, mutations in Bmp2 or Bmp4 cause early embryonic lethality, making it difficult to test their role in joint formation (Winnier et al. 1995; Zhang and Bradley 1996).	embryonic lethality	0.5694444444444444
3OLZC0DJ8JF412UW0IRCM5APANLVIM	biomed	Although no embryonic lethality was noted, these knockout pups exhibited a number of developmental abnormalities and died within 24 h after birth.	embryonic lethality	0.5972222222222222
3XJOUITW8UR258EQ8VW6UPDQ4CNTQ8	biomed	To gain more insights into the effects of Apc loss in tissues other than gastrointestinal tract during life of animals and to circumvent the embryonic lethality associated with Apc nullizygosity, we created a mouse strain carrying a conditional allele of Apc (ApcCKO) in which exon 14 of the Apc is flanked by loxP sequences.	embryonic lethality	0.625
372AGES0I459YQ2AQKM3OI81DUDRXQ	biomed	Two independent laboratories observed embryonic lethality in Capn4 knockout mice, albeit at different stages of development [31,32].	embryonic lethality	0.7777777777777777
31JUPBOORN48GR6PDSDFM7I9GTF8L9	biomed	Likewise, conditional knockout of BmpR1A and BmpR1B blocks all chondrogenic differentiation in the mouse limb bud [26].	conditional knockout	0.5666666666666667
3IH9TRB0FBZOFQEYT47NFH39LJG1I5	biomed	Beaded filament mRNA levels increase greatly in differentiating lens epithelial cells, and have been suggested as a pan-specific marker for lens fiber cells [17].	epithelial cells	0.5694444444444444
36FFXPMST9O9FNAFTONDR1F2EHAOHL	biomed	In a recent paper, Mangrivite et al. showed that the apical sorting of rat SPNT in polarized renal epithelial cells was independent of N-glycosylation [45].	epithelial cells	0.7749999999999999
359AP8GAGGKBD970QASA5OWRB0VC7A	biomed	At least 60 other genes also lie within this interval, including two genes that encode proline-rich salivary proteins, Prp2 and Prh1; these proteins appear to play no direct role in bitter taste [48].	salivary proteins	0.5694444444444444
388FBO7JZRTDJX0S29ROYCA0E3INY4	biomed	These reports challenge the original hypothesis, according to which Ptdsr is an exclusively transmembrane receptor for apoptotic cell recognition and anti-inflammatory signaling.	transmembrane receptor	0.5714285714285714
31N9JPQXIPIRX2A3S9N0CCFXO75NH5	biomed	We have investigated the embryonic processes that require huntingtin in order to more precisely delineate huntingtin's essential molecular and cellular activities and to provide clues to the mechanism by which the dominant polyglutamine expansion mutation in huntingtin leads to HD pathogenesis.	expansion mutation	0.5714285714285714
34XASH8KLQMDS1NRZLG586SO585MP9	biomed	Histological characterization of double transgenic (CaMKIIα-tTA × tet-APPswe/ind) mice revealed early-onset amyloid formation in all four new lines.	Histological characterization	0.5735294117647058
3T6SSHJUZFAZFWAW1BST7GKV2LQIID	biomed	In general, such recessive alleles, when visualized immunocytochemically, fail to localize to AVP-responsive vesicles.	recessive alleles	0.5735294117647058
301KG0KX9CLV8GLA6QPGKOCZDCEH28	biomed	In the absence of a dominant (wild-type [wt]) allele, genetic interactions between recessive alleles (referred to here as “biallelic” effects) could result in different phenotypic outcomes including interallelic complementation.	recessive alleles	0.6166666666666667
3P6ENY9P79WZJ1ZCVTA874JG28BHIJ	biomed	The significance of this is not clear, although preliminary SDS-PAGE analyses of all the fractions failed to reveal any differences between wild-type and knockout samples.	knockout samples	0.575
3JU8CV4BRLC1S483C1VI0AHT08KOPQ	biomed	In Alk5 mutants there is very little, if any, detectable septal mesenchyme present, and thus it could be argued that in these mutants OFT rotation fails due to a lack of penetration of septal prongs into the cushion mesenchyme.	septal prongs	0.575
356TQKY9XFX916HN9YC53208L9A78Z	biomed	Crx-/- photoreceptors demonstrate a complete block in outer segment formation at the elongation stage.	elongation stage	0.5833333333333334
3S8A4GJRD33O8IZVYHINP2KK1WR6V4	biomed	We therefore constructed a conditional allele of Bmp2, introducing loxP sites flanking exon 3.	conditional allele	0.5833333333333334
32L724R85LKRWIX0E6IDGDL7OZLIPP	biomed	The homozygous mice for the conditional allele are viable and indistinguishable to the normal mice, allowing us to study the roles of Apc in a tissue- and temporal-specific manner.	conditional allele	0.5875
3THR0FZ95PTB1JT5K92BJT89VYJOLS	biomed	To gain more insights into the effects of Apc loss in tissues other than gastrointestinal tract during life of animals and to circumvent the embryonic lethality associated with Apc nullizygosity, we created a mouse strain carrying a conditional allele of Apc (ApcCKO) in which exon 14 of the Apc is flanked by loxP sequences.	conditional allele	0.6
3M4KL7H8KVN8M6JXR3YYIED4CSK61F	biomed	Since the possible new locus of potential interest on chromosome 1 was of suggestive significance, and since the locus identified on chromosome 13 probably is Cia28, we are now paying special attention to the significant QTL for CIA incidence detected at 60–70 cM on chromosome 11 (denoted Cia40).	suggestive significance	0.5833333333333334
3N7PQ0KLI5P89OQRKPVFIVKERAME30	biomed	The best studied of these genes, Dmrt1, is expressed in the differentiating male genital ridges and adult testis of mammals, birds, fish, and reptiles, and a recently duplicated Dmrt1 gene functions as the Y-linked testis-determining gene in the Medaka fish [25–29].	genital ridges	0.5833333333333334
3LOJFQ4BOXF9DGKY90CUTZJV2K6KDN	biomed	The molecular mechanism by which the new property that is conferred on huntingtin by the polyglutamine expansion leads to the hallmark loss of striatal neurons in HD is not known.	hallmark loss	0.5833333333333334
3IHWR4LC7DD6QQYJSPG2URQHZPL8IV	biomed	Of the 29 BXD RI lines examined, there was no apparent recombination event within the chromosome 6 Tas2r cluster.	recombination event	0.5833333333333334
33K3E8REWWV3GLNERBG3X1DWN2P8XV	biomed	In the past decade, the story has been further complicated by the discovery of a number of previously unknown isoforms which may be differently regulated and have different substrate specificity.	substrate specificity	0.5833333333333334
3J9UN9O9J3SK3CDMF3ONDDZZT6YJ0V	biomed	The μ-80 k and m-80 k subunits share 62% amino acid sequence identity, and are very similar in terms of structure, protein chemistry, and in vitro substrate specificity.	substrate specificity	0.5882352941176471
3OEWW2KGQJBS375D7S4N0G04MPHODC	biomed	By 54 wks of age, alphaA/BKO lenses exhibited dense cortical and nuclear cataracts (Figure 1C).	nuclear cataracts	0.5833333333333334
3NOEP8XAU42OMDMVDSIEJN8MCCOPXV	biomed	Based on our findings we propose that cells in the mammalian gonad are balanced between two competing cell fates by counterbalanced signaling pathways,      Fgf9, expressed near the coelomic surface, and      Wnt4, expressed near the mesonephric border (     Figure 7).	mammalian gonad	0.5875
30IRMPJWDZJ3EQ33R17EYO0ZHLYRK1	biomed	CIA = collagen-induced arthritis; CII = collagen type II; LOD = logarithm of the odds; MHC = major histocompatibility complex; PCR = polymerase chain reaction; QTL = quantitative trait locus; RA = rheumatoid arthritis.	collagen type	0.5882352941176471
3L21G7IH47WA5QT3XMTQ15XXB2CY16	biomed	However, this study does not support the concept that the perturbation of Shh-Patched-Gli pathway was involved in the pathogenesis of developmental lung hypoplasia in Dhcr7-/- embryos.	lung hypoplasia	0.5882352941176471
3CKVGCS3PG5D2FWC2XX15EQMPPB0SS	biomed	Therefore, the gene within the small-effect QTL could affect CIA severity through controlling arthritis-related phenotypes.	CIA severity	0.5882352941176471
31J7RYECZLQQ5RM4E7407XV12N9L12	biomed	Cytoplasmic galectin-3 correlates with tumor progression and protects mitochondrial integrity.	mitochondrial integrity	0.5882352941176471
386T3MLZLNVVJVH3OZRWONQLDV408S	biomed	While the detected OFT phenotype in Alk5/Wnt1-Cre mutants shared many similarities with that seen in the chick NC ablation models, e.g., PTA and the hypoplastic aortic sac, our current results suggest that the secondary heart field is not severely affected in Alk5 mutants (data not shown).	OFT phenotype	0.5882352941176471
3CMV9YRYP31X08284WA6BXRNW49JL4	biomed	In support of normal differentiation of type II AECs, no alteration in the gene expression patterns for surfactant proteins A, B, C or D was noted, nor was the pattern of distribution of SP-C altered in lungs from knockout embryos.	knockout embryos	0.5892857142857143
35YHTYFL1G3KRBS6ZALRJ8XXUVUFVG	biomed	Therefore, we hypothesized that deletion of Alk5 in a specific cell lineage should reveal phenotypes which cannot be seen in comparable mutants lacking Tgfbr2.	comparable mutants	0.59375
3L7SUC0TTUUA4KJ7I01FT5RGX0TM02	biomed	Histologic sections from Aqp2F204V/F204V mice demonstrated marked dilatation of the renal pelvis yet normal morphology of the ureter (Figure 2C and 2D).	renal pelvis	0.59375
3ZQX1VYFTD5GMC9MQKT7EOM3BYKO86	biomed	The data support that the ultimate pathophysiological outcome in HKI, caused by a reduction in RanBP2 levels and its chaperone activity, is the selective degradation of HKI as reflected by the reduced levels of HKI (and ATP) but not of other mitochondrial and NPC components (Figure 5).	chaperone activity	0.5972222222222222
3TUOHPJXYHXE6MJWPEW9BHGI59RXWY	biomed	Previous studies have shown that the alpha-crystallin possesses molecular chaperone activity, binding to partially denatured proteins, both in vitro [5] and probably in vivo [6], to inhibit further denaturation.	chaperone activity	0.75
3I4E7AFQ2KZLJLADD5CXXO14QHVJT7	biomed	In addition, we report studies of biliary sterol secretion that show that despite forced secretion, Abcg8-deficient animals cannot secrete cholesterol into bile, although sitosterol secretion seemed unaffected.	forced secretion	0.6
3IV1AEQ4DRD2L1IPA7126S5HC4A8J7	biomed	The different timing of lethality in the Capn4 knockouts might also be a consequence of the different genetic backgrounds of the two transgenic lines, which has been observed to influence the phenotype of transgenic mice on a number of occasions [37].	transgenic lines	0.6
3JMNNNO3B14D56GZ1PBGLRMMS0RW2N	biomed	A similar effect might be at work in the two Capn4 transgenic lines.	transgenic lines	0.6764705882352942
306W7JMRYYYW3IKDMFOL84M44Z18BM	biomed	Systemic lupus erythematosus (SLE) is a chronic autoimmune disease characterised by the production of autoantibodies (auto-Abs) against a wide spectrum of self-antigens, mainly from subcellular compartments, especially the cell nucleus.	subcellular compartments	0.6
3T2EL38U0MK9MPNAD5X3JSYWH8BQXO	biomed	CA = chronic arthritis; CIA = collagen-induced arthritis; CV = coefficiant of variation; GO = Gene Ontology; LN = lymph node; LOD = logarithm of the odds; MAPK = mitogen-activated protein kinase; NC = naive control; OA = onset of arthritis; PI = post-immunisation; QTG = quantitative trait gene; QTL = quantitative trait loci; RA = rheumatoid arthritis.	rheumatoid arthritis	0.6
3ECKRY5B1QWLAMZ61FGF7BNLYYSIZA	biomed	The 2P unique region (Region I) contains an hg modifier with large effects on growth and smaller effects on obesity (Table 3).	hg modifier	0.6029411764705882
304QEQWKZPKY4N4JVGGSL9GLS080OV	biomed	Taken together, these results strongly suggest that PGC-1α is necessary for the terminal stages of mitochondrial maturation necessary to meet the energy demands of the postnatal environment.	mitochondrial maturation	0.6029411764705882
3LAZVA75NIR50X7XA3K64X90PYSO23	biomed	Therefore, we have examined this hypothesis, by monitoring the expression of genes that determine normal embryonic patterning and morphogenesis in Hdhex4/5/Hdhex4/5 huntingtin deficient embryos.	embryonic patterning	0.6029411764705882
3B6F54KMR2CD94HUYG11JJ9WUHI1SX	biomed	The second phase involves the attachment of salience to external stimuli (discriminative stimuli) that signal whether the delivery of a primary reinforcer will or will not occur based on some emitted behavior (e.g. a rodent lever presses for food pellets only when a stimulus light is illuminated in an operant chamber).	discriminative stimuli	0.6029411764705882
3UEDKCTP9VQTW7JOIN98T79ZG94K7V	biomed	Certain features of neuronal differentiation, such as synapse formation, can be detected definitively at this level of analysis.	neuronal differentiation	0.6029411764705882
3MWOYZD5WVO1PJWQWMIQWLCY0TJONU	biomed	In addition to their importance as a locus of disease, photoreceptor cells serve as an excellent model for studies in neuronal differentiation.	neuronal differentiation	0.6333333333333333
3MDKGGG61QN9VQV6TMI8OKWZ4BC6TP	biomed	Target-derived signals exhibit a conserved role in the induction of defined programs of transcription factor expression late in post-mitotic neuronal differentiation [10].	neuronal differentiation	0.75
3KQC8JMJGCSKTYHTAQ3L3YHRJQE3H5	biomed	This study provides evidence that the late onset of transcription factor expression is essential for many later aspects of neuronal differentiation and circuit formation.	neuronal differentiation	0.7749999999999999
3TC2K6WK9G22F5KH3MVA7BJ0ATO28E	biomed	Four hg modifier QTL (Wg2 on MMU2, Carfhg2 on MMU9, Carp2 on MMU11 and Feml3 on MMU17) were identified, along with 12 additional QTL (Q1Ucd1 on MMU1 (which only reached a suggestive level of statistical significance), Wg1, Carp1, Cara1 and Feml1 on MMU2, Carfhg1 on MMU5, Wg3 on MMU8, Feml2 on MMU9, Wg4 and Cara2 on MMU11 and Carp3 and Cara3 on MMU17) whose expression was independent of the hg locus.	hg locus	0.6029411764705882
37Y5RYYI0P5LZ52N59M8ESDXZWWSXF	biomed	This indicates that other genes are likely to be important as modifiers of the CF phenotype.	CF phenotype	0.6029411764705882
3G3AJKPCXLSRXPQMK4CSZ340NMMY4J	biomed	In this work, CF mice on a mixed strain background were found to have a less severe CF phenotype compared to CF mice congenic on the C57Bl/6 background.	CF phenotype	0.7205882352941176
3UUSLRKAUL3LI1DEQ6NLPUE9W07D7B	biomed	Future identification of specific genes should further our understanding of the complex intestinal CF phenotype.	CF phenotype	0.75
3BA7SXOG1JQJJP12ICAB8JR8ML4R8I	biomed	We hypothesized that disruption of only one of the half-transporters would result in sitosterolemia and selective loss of either sterolin may show a differential effect on the biliary secretion of sterols or intestinal absorption of sterols.	biliary secretion	0.6052631578947368
39WSF6KUV2LXVDJD3NF76YIPM1IEOV	biomed	Pulmonary hypoplasia is associated with abnormal diaphragmatic anatomy or function, and is known to occur as a secondary developmental defect in models of diaphragmatic dysfunction such as complete amuscularization [17] or phrenic nerve disruption [46].	Pulmonary hypoplasia	0.609375
3PUV2Q8SV448KDG43NZ1UW05FQYDBX	biomed	Null embryos of this type often survive beyond the morula stage, and a Mendelian distribution of embryonic genotypes is usually noted.	embryonic genotypes	0.609375
351S7I5UG9WNO85TG9QLOPVC1Z9JN6	biomed	The FeCl3-induced model of vascular injury and thrombosis in mice is now widely used to evaluate genetic and pharmacological interventions [24].	pharmacological interventions	0.609375
3HFWPF5AK9J9J7V9LKFK7COTS1V3SQ	biomed	This entire process from epithelial cell to mature fiber cell is defined as lens differentiation.	epithelial cell	0.609375
34R0BODSP1ZBN3DVY8J8XSIY56DE5Q	biomed	To avoid such deleterious outcomes, surveillance systems (“checkpoints”) exist to sense meiotic errors and eliminate cells containing unresolved defects.	deleterious outcomes	0.6111111111111112
3O0M2G5VC62CWOIECSKC0MB9ED3492	biomed	The first Transforming acidic coiled coil gene, TACC1, was identified during the development of an expression map of the proximal short arm of human chromosome 8 [1].	coil gene	0.6111111111111112
3OWZNK3RYLP0D2RU6PWF331P7KGU2M	biomed	In addition, in the CSS, expression of the A/J phenotypes, rebleeding time and arterial occlusion, was modified in the B6 background, and suggested that interactions occurred among the A/J QTL.	arterial occlusion	0.6111111111111112
3GVPRXWRPHU2QCT0IKOWGRUMO5F7I7	biomed	The primitive wave of hematopoiesis produces a burst of embryonic erythrocytes and macrophages.	embryonic erythrocytes	0.6111111111111112
3Q9SPIIRWJM2A9B3E44VR95K4OJWAU	biomed	DLB conceived and designed the study, carried out sample preparation, confocal microscopy, scanning electron microscopy, statistical analysis, and drafted the manuscript.	electron microscopy	0.6111111111111112
